Restaurant ID;Restaurant Name;Country;City;Address;Locality Verbose;Longitude;Latitude;Cuisines;Currency;Has Table booking;Has Online delivery;Is delivering now;Switch to order menu;Price range;Aggregate rating;Rating color;Rating text;Votes;Nummber of dishes in cuisines;Average cost of two in USD
18408037;Allishan Family Restaurant;India;New Delhi;114/1, Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi;Sainik Farms, New Delhi;77.2008084;28.5086514;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;2.332
309383;Allterian By Chanson;India;New Delhi;1, Ground Floor, Shanti Store Market, Club Road, Punjabi Bagh, New Delhi;Punjabi Bagh, New Delhi;77.12556068;28.66622877;Continental, Italian;Indian Rupees(Rs.);1;0;0;0;3;3.4;2.95;2;140;2;15.158
6356;Allure;India;New Delhi;65, D.B. Gupta Road, Paharganj, New Delhi;Paharganj, New Delhi;77.21439444;28.64486111;North Indian, Chinese, Finger Food;Indian Rupees(Rs.);0;0;0;0;2;2.8;2.95;2;6;3;6.996
6801963;Almost Famous Burgers;UK;Manchester;100-102 High Street, Northern Quarter, Manchester M4 1HP;Northern Quarter, Manchester;-2.237033;53.484543;Burger, American;Pounds(ï¿½ï¿½);0;0;0;0;3;4.0;4.25;4;86;2;49.688
17141447;Aloha Mixed Plate;USA;Rest of Hawaii;1285 Front St, Lahaina, HI 96761;Lahaina, Rest of Hawaii;-156.684967;20.886564;Asian, Breakfast, Hawaiian;Dollar($);0;0;0;0;1;4.2;4.25;4;874;3;10.0
18432628;Aloo Bhaji Restaurant;India;New Delhi;C-19, DDA Sheds, Okhla Phase 1, New Delhi;Okhla Phase 1, New Delhi;0.0;0.0;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;1;5.83
5227;Alpha 63;India;New Delhi;Best Western Taurus, IGI Airport Road, NH 8, Mahipalpur, New Delhi;Best Western Taurus Hotel, Mahipalpur, New Delhi;77.1271685;28.5488265;North Indian, Chinese, Continental;Indian Rupees(Rs.);1;0;0;0;3;2.7;2.95;2;9;3;17.490000000000002
2800095;Alpha Hotel;India;Vizag;28-10-33/6, Jagdamba Commercial Complex, Chitralaya Cinema Hall, Jagadamba Junction, Visakhapatnam, Jagadamba Junction, Vizag;Jagadamba Junction, Vizag;83.30161389;17.71202778;North Indian, Biryani;Indian Rupees(Rs.);0;0;0;0;1;3.7;3.7;3;240;2;3.498
4682;Alvi's Food Spot;India;New Delhi;Star City Mall, Mayur Vihar Phase 1, New Delhi;Star City Mall, Mayur Vihar Phase 1, New Delhi;77.296194;28.5929234;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;17;2;4.081
9122;Alwar Sweets;India;Gurgaon;GF-40, Opposite Mother Dairy, Vyapar Kendra, Phase 1, Sushant Lok, Gurgaon;Vyapar Kendra, Sushant Lok, Gurgaon;77.0842816;28.4603598;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.5;3.7;3;66;2;2.332
308199;Alwar Sweets & Namkeen;India;Gurgaon;Shop 45-46, HUDA Market, Sector 39, Gurgaon;Sector 39, Gurgaon;77.0573908;28.4495255;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;2;1.749
18376497;Always Eat Green;India;New Delhi;A-60 New Ashok Nagar, Vasundhara Enclave, New Delhi;Vasundhara Enclave, New Delhi;77.3078976;28.5901234;North Indian, South Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;3;3.498
18232577;Ama Rabsel House;India;New Delhi;House 47, Majnu Ka Tila, New Delhi;Majnu ka Tila, New Delhi;77.2282559;28.7030113;Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;2;3.0;2.95;2;8;2;5.83
305125;Amalfi;India;New Delhi;M-82, 1st Floor, Greater Kailash (GK) 2, New Delhi;Greater Kailash (GK) 2, New Delhi;77.2427665;28.5322514;Italian;Indian Rupees(Rs.);1;0;0;0;3;3.9;3.7;3;484;1;20.988
15091;Aman Chicken;India;Ludhiana;Jagjit Nagar, Near Railway Crossing, Near Shastri Nagar, Ludhiana;Shastri Nagar, Ludhiana;75.82961485;30.89018388;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;2;4.6;4.65;5;196;2;9.328
3900158;Aman Restaurant;India;Varanasi;Boradway Hotel, Near IP Vijaya Mall, Bhelupur, Varanasi;Bhelupur, Varanasi;0.0;0.0;Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;3;3.2;2.95;2;60;2;7.579
8062;Aman Vaishno Dhaba;India;New Delhi;417, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi;Mayur Vihar Phase 1, New Delhi;77.3122819;28.594717;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;1.749
2054;Aman-Deep Pure Veg;India;New Delhi;Shop G-3, BN Block Market, Shalimar Bagh, New Delhi;Shalimar Bagh, New Delhi;77.1624465;28.7063371;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;3.5;3.7;3;79;2;4.664
18244534;Amar Bakery;India;New Delhi;72-B, Vikas Marg, Opposite Metro Pillar 50, Laxmi Nagar, New Delhi;Laxmi Nagar, New Delhi;77.2828507;28.6340688;Fast Food, Mithai, Bakery;Indian Rupees(Rs.);0;0;0;0;1;3.3;2.95;2;13;3;2.915
18428216;Amar Bakery;India;New Delhi;G-5 & 6, Krit Plaza LSC, Surajmal Vihar, Anand Vihar, New Delhi;Anand Vihar, New Delhi;77.3066854;28.6595807;Bakery, Desserts, Fast Food, Mithai;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;4;5.83
17953908;Amaze Dining;India;New Delhi;G-82, Kirti Nagar, New Delhi;Kirti Nagar, New Delhi;77.1438291;28.6501384;North Indian, Chinese;Indian Rupees(Rs.);1;0;0;0;3;3.1;2.95;2;10;2;12.826
18435295;Amazing Burgers;India;Noida;Shop 29 & 30, Ground Floor, Shopping Planet, Plot 232A/1, Block C, Sector 48, Noida;Sector 48, Noida;77.3728518;28.5555893;Burger, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;2;3.498
18440187;Ambarsari Kababs & Curries;India;New Delhi;G-45, Pankaj Central Market, Near Plato Public School, IP Extension, New Delhi;IP Extension, New Delhi;77.3027284;28.6332414;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;4;2;4.664
308243;Ambarsaria by Gourmet Affaire's;India;New Delhi;Ground Floor, JMD Kohinoor Mall, Greater Kailash (GK) 2, New Delhi;JMD Kohinoor Mall, Greater Kailash, New Delhi;77.2383021;28.5364178;Fast Food;Indian Rupees(Rs.);0;1;0;0;1;3.1;2.95;2;43;1;4.664
53;Amber;India;New Delhi;N-19, Connaught Place, New Delhi;Connaught Place, New Delhi;77.2208907;28.6301966;North Indian, Chinese, Mughlai;Indian Rupees(Rs.);1;1;0;0;3;2.6;2.95;2;152;3;20.988
9571;Ambersari Dhaba;India;New Delhi;C-125, Near Flyover Market, Lajpat Nagar 1, New Delhi;Lajpat Nagar 1, New Delhi;77.23905969;28.57857977;Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.4;2.95;2;44;1;2.915
304304;Ambrosia - The Golden Palms Hotel;India;New Delhi;The Golden Palms Hotel, 6C, Opposite East Delhi Police Headquarter, IP Extension, New Delhi;IP Extension, New Delhi;77.3061495;28.6310189;North Indian, Continental;Indian Rupees(Rs.);1;0;0;0;3;2.8;2.95;2;68;2;17.490000000000002
309478;Ambrosia Bliss;India;New Delhi;2nd Floor, L-51 to 54, Outer Circle, Connaught Place, New Delhi;Connaught Place, New Delhi;77.22212523;28.63386651;North Indian, Chinese, Italian, Continental;Indian Rupees(Rs.);1;0;0;0;3;4.0;4.25;4;2333;4;20.988
18343904;Amchur;India;New Delhi;1/6966, Babarpur Road, Shivaji Park, Shahdara, New Delhi;Shahdara, New Delhi;77.2858644;28.6816566;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;6;1;5.247
18208922;Ameer Sweets House;India;New Delhi;958, Haveli Azam Khan, Chitli Qabar, Jama Masjid, New Delhi;Jama Masjid, New Delhi;77.2345429;28.6468193;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;2;1.166
718;Americana Kitchen and Bar;India;Noida;Ist Floor, 1-6, Centre Stage Mall, Sector 18, Noida;Centre Stage Mall, Sector 18, Noida;77.3228281;28.56834294;American, Tex-Mex, Italian, Mexican, North Indian;Indian Rupees(Rs.);1;0;0;0;4;2.4;2.1;1;221;5;23.32
1185;Americana Kitchen and Bar;India;New Delhi;Shop 5, Ground Floor, Satyam Cineplex, Nehru Place, New Delhi;Nehru Place, New Delhi;77.2509774;28.5501583;American, Tex-Mex, Italian, Mexican, North Indian;Indian Rupees(Rs.);1;0;0;0;3;2.8;2.95;2;105;5;22.154
3406;Amici Cafe;India;New Delhi;47, Middle Lane, Khan Market, New Delhi;Khan Market, New Delhi;77.2272679;28.6008757;Cafe, Pizza, Italian;Indian Rupees(Rs.);1;1;0;0;3;3.8;3.7;3;863;3;13.992
9706;Amici Cafe;India;New Delhi;8, Defence Colony Market, Defence Colony, New Delhi;Defence Colony, New Delhi;77.2302318;28.5735538;Cafe, Italian;Indian Rupees(Rs.);1;1;0;0;3;3.6;3.7;3;386;2;13.992
308570;Amici Cafe;India;Gurgaon;Shop 15, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon;Cyber Hub, DLF Cyber City, Gurgaon;77.0889781;28.4955391;Cafe, Italian, Pizza;Indian Rupees(Rs.);1;1;0;0;3;3.7;3.7;3;647;3;13.992
7246;Amici Gourmet Pizza;India;New Delhi;Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi;Ambience Mall, Vasant Kunj, New Delhi;77.1549896;28.5414797;Pizza, Italian;Indian Rupees(Rs.);0;1;0;0;2;3.1;2.95;2;230;2;9.328
18376493;Amigo's Deli;India;New Delhi;B-11, East Arjun Nagar, Near Hedgewar Hospital, Karkardooma, New Delhi;Karkardooma, New Delhi;77.29406979;28.65678454;Mughlai, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;11;2;4.081
309140;Amigo's Hub;India;New Delhi;96, Opposite Sri Venkateswara College, Satyaniketan, New Delhi;Satyaniketan, New Delhi;77.1683327;28.5879893;Cafe, Fast Food;Indian Rupees(Rs.);0;1;0;0;2;3.7;3.7;3;193;2;5.83
7300612;Amir;Brazil;Rio de Janeiro;Rua Ronald de Carvalho, 55, Copacabana, Rio de Janeiro;Copacabana, Rio de Janeiro;-43.176;-22.96516667;Lebanese;Brazilian Real(R$);0;0;0;0;4;4.2;4.25;4;11;1;27.506
18449827;Amit Dhaba;India;New Delhi;Shop 28, Sudama Market, Moti Nagar, New Delhi;Moti Nagar, New Delhi;77.1389292;28.6576159;Fast Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.332
8105;Amit Hotel;India;New Delhi;A 110, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi;Mayur Vihar Phase 1, New Delhi;77.3088206;28.5903034;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;7;1;1.749
7422;Amma Mess;India;New Delhi;19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi;Karol Bagh, New Delhi;77.1919642;28.6470539;South Indian, North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.4;2.95;2;68;2;2.915
18398614;Ammi's Kitchen;India;Noida;Sector 44, Noida;Sector 44, Noida;77.3305135;28.5584685;Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;1;4.664
300538;Ammu's South Indian Restaurant;India;Gurgaon;3, Ground Floor, Vakil Market, Chakkarpur, MG Road, Gurgaon;MG Road, Gurgaon;77.0809099;28.4734916;South Indian;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;45;1;3.498
312540;Ammu's South Indian Restaurant;India;Gurgaon;G-43, Ground Floor, Sushant Shopping Arcade, Sushant Lok, Gurgaon;Sushant Shopping Arcade, Sushant Lok, Gurgaon, Gurgaon;77.0793521;28.4607475;South Indian;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;10;1;2.915
18416859;Amor Kitchen;India;New Delhi;65-E, Arjun Nagar, Safdarjung, New Delhi;Safdarjung, New Delhi;77.1990168;28.5604954;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;1;4.664
306476;AMPM Cafï¿½ï¿½ & Bar;India;New Delhi;J 2/5, 3rd & 4th Floor, B.K. Dutt Market, Rajouri Garden, New Delhi;Rajouri Garden, New Delhi;77.1201223;28.6477737;Continental, Italian, American;Indian Rupees(Rs.);0;0;0;0;3;4.1;4.25;4;1980;3;16.324
5645;Amrit Family Rasoi;India;New Delhi;2, BG-6, DDA Market, Paschim Vihar, New Delhi;Paschim Vihar, New Delhi;77.1086886;28.6628265;Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;53;2;4.664
18339329;Amrit's Agni Multi Cuisine Restaurant;India;Noida;M-7, 1st Floor, Opposite Samvedana Hospital, Sector 48, Noida;Sector 48, Noida;77.3676875;28.5574096;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;2;2.9;2.95;2;4;2;6.413
18037793;Amritsar Express;India;New Delhi;Prem Nagar, Main Road, Jail Road, New Delhi;Jail Road, New Delhi;77.0969155;28.6356447;Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;6;1;1.166
6628;Amritsar Juction;India;New Delhi;Opposite Amar Dev Public School, Near Vinayak Hospital, Gujranwala Town, New Delhi;Gujranwala Town, New Delhi;77.1883704;28.7000027;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;13;2;5.247
306096;Amritsari Chaap Corner;India;New Delhi;5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi;Karol Bagh, New Delhi;77.18920413;28.65456149;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;92;1;2.332
18434966;Amritsari Chaat Bhandar;India;New Delhi;D-3/1, Lal Quarter, Krishna Nagar, New Delhi;Krishna Nagar, New Delhi;0.0;0.0;Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;2.332
4336;Amritsari Dhaba;India;New Delhi;Shop 1, Opposite Safdarjung Club, Behind Kamal Cinema, Safdarjung Enclave Market, Safdarjung, New Delhi;Safdarjung, New Delhi;77.199024;28.565358;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;2;3.2;2.95;2;18;2;5.83
5774;Amritsari Dhaba;India;New Delhi;Metro Pillar 782, Dwarka Mor, Uttam Nagar, New Delhi;Uttam Nagar, New Delhi;77.032612;28.6194;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;10;1;2.915
307730;Amritsari Express;India;New Delhi;Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi;Moments Mall, Kirti Nagar, New Delhi;77.1467199;28.656862;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.4;2.95;2;33;1;4.664
18363074;Amritsari Kulcha;India;New Delhi;Flat 22, RU Block, Opposite Power House, Pitampura, New Delhi;Pitampura, New Delhi;77.1355283;28.7085403;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;4;1;1.166
308209;Amritsari Lassi Wala;India;New Delhi;Shop 295, Fatehpuri Chowk, Chandni Chowk, New Delhi;Chandni Chowk, New Delhi;77.2234007;28.6567084;Beverages;Indian Rupees(Rs.);0;0;0;0;1;3.8;3.7;3;112;1;1.166
18451571;Amritsari Naan;India;New Delhi;QU-1, Pitampura, New Delhi;Pitampura, New Delhi;77.141747;28.712165;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.332
305722;Amritsari Naan & Kulcha;India;New Delhi;B-1/2, Saraswati Garden, Shani Mandir, Kirti Nagar, New Delhi;Kirti Nagar, New Delhi;77.1391671;28.6461556;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;12;1;2.915
18424632;Amritsari Naan Hut;India;New Delhi;24 A, Pocket E, Near Hansraj School, Dilshad Garden, New Delhi;Dilshad Garden, New Delhi;77.3174779;28.6826566;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;2.332
305517;Amritsari Xpress;India;New Delhi;AB-8, Safdarjung Enclave, Kamal Cinema, Safdarjung, New Delhi;Safdarjung, New Delhi;77.199449;28.566074;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;6;1;3.498
18124369;Amul Cafe;India;New Delhi;142A, GG-1, Vikaspuri, New Delhi;Vikaspuri, New Delhi;77.0766826;28.6386194;Desserts, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.3;2.95;2;23;2;3.498
18335816;Amul Ice-Cream Parlour;India;New Delhi;591-598, Near Sabzi Mandi Jheel, Geeta Colony, New Delhi;Geeta Colony, New Delhi;77.27527589;28.65770835;Ice Cream;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;4;1;2.332
18354985;Amul Ice-Cream Parlour;India;New Delhi;61-B, Ber Sarai, JNU, New Delhi;JNU, New Delhi;77.1811823;28.5489782;Ice Cream;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;2.332
18361743;Amul Ice-Cream Parlour;India;New Delhi;Ground Floor, North Gate Mall, Gujranwala Town, New Delhi;Gujranwala Town, New Delhi;77.1919823;28.6982502;Ice Cream;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.332
18492052;Amul Sweets & Bakery;India;New Delhi;87/1, Zamrudpur, DDA Market, Kailash Colony, New Delhi;Kailash Colony, New Delhi;77.2355758;28.5565383;North Indian, South Indian, Chinese, Fast Food, Bakery, Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;6;3.498
310801;Amuse Lounge;India;New Delhi;1st Floor, Building 6, Central Market, Punjabi Bagh, New Delhi;Punjabi Bagh, New Delhi;77.13308394;28.67063315;Fast Food, Chinese, North Indian;Indian Rupees(Rs.);1;0;0;0;2;3.3;2.95;2;49;3;9.328
18237342;Anaaj;India;Gurgaon;Food Court, Unitech Infospace, Sector 21, Gurgaon;Unitech Infospace, Sector 21, Gurgaon, Gurgaon;77.0714665;28.5096403;North Indian, Fast Food;Indian Rupees(Rs.);0;0;0;0;2;2.9;2.95;2;7;2;5.83
2300003;Anaicha's Food Joint;India;Kanpur;113/187, Swaroop Nagar, Kanpur;Swaroop Nagar, Kanpur;80.31562778;26.48258056;Chinese, North Indian, Continental;Indian Rupees(Rs.);0;0;0;0;3;3.6;3.7;3;106;3;9.911
301818;Anand Chicken & Fast Food;India;New Delhi;WZ-73, Gali 4, Shiv Nagar, Near Jail Road, New Delhi;Jail Road, New Delhi;77.096421;28.6274912;Chinese, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;9;2;4.664
18439547;Anand Dhaba;India;Faridabad;DSS-38, Sector 21C Market, Sector 21, Faridabad;Sector 21, Faridabad;77.2963379;28.4298355;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;2.332
18427226;Anand Food Factory;India;Noida;C-68, Sector-2, Noida;Sector 2, Noida;77.3143909;28.5837833;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;4;2;3.498
9579;Anand Ji;India;New Delhi;3, Krishna Market, Lajpat Nagar 1, New Delhi;Lajpat Nagar 1, New Delhi;77.24148139;28.57535368;North Indian, Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.8;3.7;3;183;2;2.332
302369;Anand Ji de Choley Bhatoore;India;New Delhi;Opposite Green Field School, Naveen, Shahdara, New Delhi;Shahdara, New Delhi;77.2833919;28.6778187;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.7;2.95;2;5;1;1.749
2578;Anand Ji Restaurant;India;New Delhi;35, Community Centre, New Friends Colony, New Delhi;Community Centre, New Friends Colony, New Delhi;77.26811942;28.56171513;Chinese, North Indian, Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;28;3;4.664
300595;Anand Restaurant;India;New Delhi;15/96, Scindia House, Connaught Place, New Delhi;Connaught Place, New Delhi;77.2208008;28.6290232;North Indian;Indian Rupees(Rs.);0;0;0;0;2;3.6;3.7;3;485;1;6.413
304769;Anand Sweets;India;New Delhi;Sultanpuri Mod Market, Nangloi, New Delhi;Nangloi, New Delhi;77.0690735;28.6827398;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;2;1.166
18312616;Anand Sweets;India;New Delhi;391, Leela Ram Market, South Extension 2, New Delhi;South Extension 2, New Delhi;77.21940547;28.56402849;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;1.749
307989;Ananda Food Express;India;New Delhi;B-10, Opposite Headgewar Hospital, East Arjun Nagar, Karkardooma, New Delhi;Karkardooma, New Delhi;77.29405772;28.65676424;North Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;1;3.2;2.95;2;27;2;5.247
8520;Ananda's;India;New Delhi;1, DDA Market, Vasundhara Enclave, New Delhi;Vasundhara Enclave, New Delhi;77.3176784;28.6001;South Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;31;2;4.081
3500017;Anandam;India;Dehradun;69, Krishna Tower, Rajpur Road, Hathibarkala Salwala, Dehradun;Hathibarkala Salwala, Dehradun;78.053162;30.335259;Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food;Indian Rupees(Rs.);0;0;0;0;3;3.9;3.7;3;141;6;7.579
312268;Anandini - The Tea Room;India;New Delhi;10 A, DDA, Near UCO Bank, Shahpur Jat, New Delhi;Shahpur Jat, New Delhi;77.2159503;28.5487987;Tea;Indian Rupees(Rs.);0;0;0;0;2;3.4;2.95;2;18;1;5.83
3735;Anands;India;Noida;G-15, Krishna Apra Plaza, Commercial Belt, Near State Bank of India, Alpha 1, Greater Noida, Noida;Greater Noida, Noida;77.5103894;28.4704639;Chinese, North Indian;Indian Rupees(Rs.);0;1;0;0;2;2.6;2.95;2;36;2;5.83
18367364;Anandum;India;Gurgaon;S 31/1, Main Road, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon;DLF Phase 3, Gurgaon;77.1034343;28.486136;South Indian;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;13;1;4.664
1698;Anchor Bar & Kitchen;India;Noida;C-26/27, Sector 18, Noida;Sector 18, Noida;77.32504863;28.57064084;North Indian, Chinese;Indian Rupees(Rs.);1;0;0;0;3;2.5;2.95;2;106;2;15.158
16608209;Anchorage Cafe Restaurant Wine Bar;Australia;Victor Harbor;21 Flinders Parade, Victor Harbor, SA;Victor Harbor, Victor Harbor;138.624316;-35.5536609;Coffee and Tea, Tapas, Australian;Dollar($);0;0;0;0;2;3.6;3.7;3;96;3;20.0
18430561;Ancient Spice;India;Gurgaon;Ardee City, Gurgaon;Ardee City, Gurgaon;77.0780576;28.432548;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;3.498
309693;Andaaz E Paranthas;India;Noida;306, 2nd Floor, Food Court, Spice World Mall, Sector 25, Noida;Spice World Mall, Sector 25, Noida;77.3404494;28.5854737;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;2;3.2;2.95;2;36;2;6.413
4631;Andhra Bhavan;India;New Delhi;1, Ashoka Road, Feroze Shah Road, New Delhi;Feroze Shah Road, New Delhi;77.225522;28.6171019;South Indian, Andhra;Indian Rupees(Rs.);0;0;0;0;1;4.2;4.25;4;3010;2;2.332
18424903;Andrea's Eatery;India;New Delhi;Shop 48A-51, First Floor, District Centre, Saket, New Delhi;Select Citywalk Mall, Saket, New Delhi;77.21872788;28.52832061;Italian, Mexican, Spanish, Thai, Vietnamese, Indonesian, American;Indian Rupees(Rs.);1;0;0;0;4;4.3;4.25;4;130;7;23.32
2383;Ane China;India;New Delhi;AL Market, Shopping Centre, Shalimar Bagh, New Delhi;Shalimar Bagh, New Delhi;77.1616827;28.7034431;Chinese, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;2.7;2.95;2;11;2;4.664
301898;ANF Kitchen Express;India;New Delhi;Shop 121, DLF Tower B, Jasola, New Delhi;Jasola, New Delhi;77.2894195;28.5386022;North Indian, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.5;3.7;3;49;2;5.247
308961;Angaar;India;Faridabad;Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad;Hotel Saffron Kiran, Faridabad, Faridabad;77.3056977;28.4719854;North Indian, Chinese;Indian Rupees(Rs.);1;0;0;0;3;0.0;0.0;0;0;2;13.992
18421499;Angan Bakery & Cafe;India;New Delhi;Yashwant Palace Market, Chanakyapuri, New Delhi;Chanakyapuri, New Delhi;77.191515;28.5850979;Bakery, Italian, Fast Food, Chinese, Continental;Indian Rupees(Rs.);0;0;0;0;2;2.9;2.95;2;10;5;6.996
306719;Angeethi;India;Gurgaon;200, Main Market, Sector 31, Gurgaon;Sector 31, Gurgaon;77.0510698;28.4534927;North Indian, Chinese, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;2.7;2.95;2;73;3;5.247
4000069;Angeethi;India;Patna;101, Gharonda Complex, Jagdeo Path Crossing, Bailey Road, Khajpura, Patna;Khajpura, Patna;85.074775;25.60662778;North Indian, Mughlai, Chinese;Indian Rupees(Rs.);0;0;0;0;3;3.4;2.95;2;45;3;9.328
18252361;Angeethi Express;India;New Delhi;Opposite Venkateshwara College, Satyaniketan, New Delhi;Satyaniketan, New Delhi;77.1700401;28.5879735;North Indian, Chinese, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;11;3;4.664
2500054;Angeethi Restaurant;India;Aurangabad;Seven Hill Flyover, Jalna Road, Vidya Nagar, CIDCO, Aurangabad;CIDCO, Aurangabad;75.35394167;19.87473333;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;2;3.3;2.95;2;63;2;6.996
312187;Angeethi Se;India;Noida;Shop 105, Food Court, Supertech Shopprix Mall, Sector 61, Noida;Supertech Shopprix Mall, Sector 61, Noida;77.3648332;28.5971027;North Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;2;3.2;2.95;2;35;2;6.996
7861;Angel's Basket;India;New Delhi;C-152, Lajpat Nagar 2, New Delhi;Lajpat Nagar 2, New Delhi;77.2403585;28.5714391;Bakery;Indian Rupees(Rs.);0;0;0;0;1;3.5;3.7;3;70;1;2.332
18432030;Angelena Restaurant;India;New Delhi;D 490, West Vinod Nagar, Pandav Nagar, New Delhi;Pandav Nagar, New Delhi;77.2847393;28.6213874;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;4.081
1507;Angels in my Kitchen;India;New Delhi;Shop 31, Defence Colony Market, Defence Colony, New Delhi;Defence Colony, New Delhi;77.2304115;28.5738398;Bakery, Desserts, Fast Food;Indian Rupees(Rs.);0;1;0;0;1;3.8;3.7;3;460;3;4.081
1508;Angels in my Kitchen;India;New Delhi;9-AB, Taimur Nagar, New Friends Colony, New Delhi;New Friends Colony, New Delhi;77.26684134;28.57094736;Bakery, Desserts, Fast Food;Indian Rupees(Rs.);0;1;0;0;1;3.2;2.95;2;88;3;4.081
